commit,probability,prediction,vulnerability_type
8d19534a8d539bb2e598e56e017a423f205e909e,0.01,0,0
d8b29c80d5ab6f0a7d406df58c99a707132e6b8a,0.0,0,0
29f875cae21bcf5139801ed8c8cb78c4fa61a9f0,0.0,0,0
9211cb2034925476a5c8a79128133edf0785162d,0.0,0,0
931c39c03b9fb181540871c78b5fd3bc71b387e7,0.01,0,0
55479c057e8224e065979bfb2beedc84f6fad701,0.0,0,0
7b1e35f6d666693e8f376ce02242efca3ec09aaf,0.0,0,0
e807860fa9b5278932a0ba25f84b4035b0ebda84,0.0,0,0
243aaea5176106a04160b53a628954a8c3451250,0.0,0,0
83b8d5027d2f80c4603cd706da95d6c9a09a4e16,0.0,0,0
7e6ab83de79ef36481daa5f85918efaab5d1082d,0.0,0,0
f703757234a5c585553e72bba279b255a272750a,0.04,0,0
ff7febd50a69c464eb2373706059194b60056883,0.0,0,0
137ed5ac440a4d3cf4178ce97f349b349a9c2c66,0.01,0,0
c4005c8b84f35196a4c455f2e8a5aecfa88372e5,0.0,0,0
d998cc6a6d8e7da19ecadded55e373a84b1b4463,0.01,1,CWE-502
060f870b85a6ee85668caeb791935fe98f4da56d,0.02,0,0
a6daaf7cce2df4123cf3f560d9dd805f3578a0a7,0.01,0,0
3e878d924f138f4a71c04628b57be75f1d45ef8e,0.0,0,0
e5524ef335dc8e28d64cc376d57c219e566fcf53,0.0,0,0
036913b1076da41f257c640a5e6230476c647eff,0.02,1,CWE-434
eba33396f007dc373678adea6c1a4b1a50373263,0.0,0,0
c4693adc62e44e7abaa6a8aa2180693bcf120b43,0.04,0,0
7c241325d67af9e24ff03d4c6f6280c17ea181f8,0.0,0,0
dbc6268f68e50b2e49d7c5b1157b4f6bcea5d6f9,0.0,0,0
22e2aee8845170cdbd160a6b4edabc5563b340bd,0.0,0,0
735042e9ac9041ea3ce20e612a9231551562bf3b,0.0,0,0
d53497670d8a567fd6cb3687a1d6981ad2892870,0.0,0,0
fffea3eb021ff0445ffedab12b5fceeb319a53cc,0.0,0,0
3fa2812f32bdb922d47b84ab7b5a98a807d838c0,0.0,0,0
dc3d75da05c3ff2dd6510c32a11deacced49d1a1,0.0,0,0
ac4dbc9cb5407202ff9cc80bf90968a87603400c,0.0,0,0
1ac9c1cf87216bf9f8ac4f7c9754d025d9f2c4ae,0.01,0,0
1d6a0d19c85587581a364850b77f30446810a560,0.0,0,0
29f178bddfdbd11218fbcba0b8060297696968e3,0.0,0,0
3b06e68b7734cb10a555f9d7e804dd5d808236a4,0.02,0,0
0c2cbfefde83c77a9db3c0ff397eabb9957cbdb8,0.03,0,0
5b786f94bcd9c89aae3b19e11782f5f4d811c359,0.02,0,0
6ea44d07a7d0acb4af9eab15d9b4a76227f55f4e,0.0,0,0
244ab72d84a04d40bd270da604161e02af73fb11,0.01,0,0
4cecf7a127fbe18316140963acf8787139f90f8d,0.0,0,0
dd45734e322a03287d34d8af9b7da7b35cfddb8e,0.0,0,0
50a37f9202a86c3dcdd7076ecf8f0d446c542b25,0.02,0,0
d3386f770a360cd77078041e496d88f7f6ba76c6,0.0,1,CWE-20
a5c864ce901483d6f1067c22cb7c0a6322d351f5,0.08,0,0
f5793fd9e1fd89808f4adbfe690235b094176a37,0.0,1,CWE-20
2b759674689656b300a322e6f8cea7a3acefafc6,0.0,0,0
052ba7eb466c7800554f50283e7e0cfacaaf20b6,0.0,0,0
2f09e388bf1178d1b5f9d62ec93580e5320d5bbc,0.0,0,0
993dd5651a6c853bfe3870f6a69c7b329fa4e8ce,0.0,0,0
bcd94b6335e37304a170d89977a2382fae370a97,0.0,0,0
3aa7212e0a4fd1533c8a28b8587dd8b022f3a66f,0.0,0,0
e1c2313404e53dcaebd7fee537abe2407e3fdf6e,0.02,0,0
dad5b9ea0895c227bc9d48b7f0a6fa51eaaa8661,0.0,0,0
4a4d614ff56b4cf15e83629946afe51dc116053f,0.0,0,0
0eec832603d3a4ba9ae69a16351cf29c37f7fb7c,0.0,0,0
d743afe7e83df9473058d68a7fa89649741e6814,0.0,0,0
8c7c69d32375d2f3ce9da0109c9bffc560842316,0.11,0,0
2c938e2ee8b420e3a1260a2446f3f820f01e71d5,0.0,0,0
7862ff8e699ca8f605b832c6e529f5b10e678edd,0.0,0,0
88c612e3a4d5b584e2d9f6e2541de78d67bdfb9f,0.0,0,0
a61b8699c764cccf85ccbf489e1772b2950ba4c6,0.0,0,0
7c77726799b375cc3f5a1e5c54bf0d045337f36e,0.03,0,0
4522e130c87c341342c640bba970f4b89755f1cb,0.0,0,0
55c7dc79274f7256f573d99353f887263b162b7b,0.0,0,0
78d6232f1f326b9ab4d6cdf9582d8fcc2207ffcb,0.0,1,CWE-922
84f371a130dbe7a46595fbabd274f152a0e6385f,0.0,0,0
8d63351f9f99412fd2b99e2f5a8be2bc87d5670e,0.0,0,0
55a138acc48c87faf1f6d5505a2ffe143a716f0e,0.0,0,0
a5871e951d3f3c3f0c498a0420c5ce1f53c425a5,0.0,0,0
78fb5f6e2aaa1fb9989209512be8cb7848264b77,0.0,0,0
bb5fd5ce64b598085bdb8a05cb53777480fe093c,0.0,1,CWE-327
b11183be0cd3ad675248804922bb240fbbd448e4,0.0,0,0
dd01cc049038b934c19a33c4d2d01082ee58ca67,0.0,0,0
c0d7b05c41cc58144d78db022212b8d4d248c9bf,0.0,0,0
4b43bc358ae6f6b19a973679246dc5172f6ac41b,0.0,0,0
8cb4a47dbb7fb5249c4ab9511d8f2e2f1cc4b445,0.0,0,0
6b9e37246d5fd8e701b825c71fa1a018916af33c,0.0,1,CWE-922
300f40eb9948eef7e7e3645da1ec341cddff2841,0.0,0,0
bee818872cd9e8c07be529f75da3e48a68bf7a93,0.0,0,0
3296409d5cbe124e367a3d7373a118faebbe8e8b,0.0,0,0
72a99ef665b26fa207c0eee6e7e4842d1e42752c,0.0,0,0
dca97d0062397005a33dd9fd24b1238ebe9e52e7,0.0,0,0
c10da30d8426a1f681d99a780b6e311f7fb4e5c5,0.0,0,0
59ce2620a90b76670d99f7d1b2abda56bc6ce522,0.0,0,0
5622e431edd748452a4bdb179f45c405357f0618,0.03,0,0
d9283b71ac1eaba53d9fff504a5272570f8ea01e,0.0,0,0
dda688aadb849565c6591205ee4204ca8b55ad21,0.0,0,0
a1a1aa61ac69f47d90bf81231eb960e6c86dab79,0.0,1,CWE-434
e302e1021391d13a9611ba3a910df128830bd19e,0.0,0,0
24e774092fa639823f677f9f69ca0d9f3deb62f6,0.0,1,CWE-434
d05ea255678d9402beda4416cd0360f3e5dfe938,0.0,0,0
975e37cd016f86985d16f1ee646e88213494854a,0.0,0,0
ee07b3a7222746fafc5d5cb2163c9609b81615ef,0.0,0,0
7f5fe74323e2d63371c2b2f936ee2c630d1042c0,0.01,0,0
695dd3a332fdd54b873fd0d08f9ae720141f24cd,0.01,0,0
afa6e79b76fb52a0c09a29688b5c0d125eb08302,0.0,0,0
feb993e5794b3dacb51085a9b77013495eb6dd1c,0.0,0,0
8bc5b0a570c8a2c9886a3cae9dea2016d510578d,0.0,0,0
63da5b997fcb9b8c56d9b52851b254252105f3b6,0.0,0,0
6141d5aa3f5cf8f1b89472e7fdb66578810d0ae3,0.0,1,CWE-259
966047ee13188e8634af25af348940acceb9316d,0.0,0,0
1e2a61aee19e9f327950a19131b1349ebb5240e6,0.0,0,0
2c0f2e81634dac43ce0ecf850c19b10ac5ee8cfd,0.01,0,0
370757e965b8a63e49fb21e3d1e414c13de36005,0.0,0,0
8ff41f3995ad2d942ecafb72519c1f09cb811259,0.0,1,CWE-327
cdc4fc288d87f91f974aa23b6e8595a53970ce00,0.0,0,0
ac14c53501a90fc61ad19ded358d7ec20885aa5c,0.0,0,0
ebb3c82b9c7afc89986d56f794ec9d3ca3b6793f,0.0,1,CWE-502
efbbd9c33adfa843d65860b1b02adebb8ecb57ce,0.0,0,0
82bd7c2cbd3a4b38321fb9053b8aa0f5d100cf54,0.01,0,0
52cb1c2b70d9d2a81e842b90456b7a8158541ffd,0.0,0,0
883461679ad1ed6e09135adf8c02bb98d7962623,0.0,0,0
6d382c74b375f1f8c44f04ec3de95ff781598a3b,0.0,0,0
3bfacb5fd4679812a7b9ec61d296b1add64669c0,0.0,0,0
10752972eaa75e4466036ef3639726cb2ff1f43e,0.0,0,0
9e496854a9fe56699687a4f86003fad115b3b375,0.0,1,CWE-327
3007e3529ce1efd9c370a7b81633e45f730ae35b,0.01,1,CWE-521
1b327433e52c8acd6db0a69bc772d4bd1800a109,0.0,0,0
994fa5f9861df94c07699cb118ad5c5470a868b2,0.0,0,0
3432157ba1e0e29bab8bdd31d7ae728930e57c42,0.0,0,0
712a254a97ade7f48fb7a434339faa05c048ce1f,0.0,0,0
77fd5a37b6c2a001f010ab0239bf3e538c6d52d9,0.0,0,0
322bc65763bec5fa6a118e1c501d93dd419d0522,0.01,0,0
eda8909d1b0a85b9c3804a04d03ec6738fd9dc7f,0.0,0,0
dcbc6b83eff5b9238170bdfed834ba934150895f,0.0,1,CWE-732
f80b5e99c7dac5a9a0d72496cec5075a12cd1476,0.0,0,0
80a9201a5965f4715d5c09790862e0df84ce0614,0.01,0,0
59f66d8cf98a2c11404826bfecd7d6f210ddc048,0.0,0,0
1337b50936ed190a98af1ee6601d857b42a3d296,0.0,0,0
55c561a708eec328822721233b1148119e80f5c3,0.06,0,0
bafe524b5ce425105ac321f9fffa23e2d5b06845,0.0,0,0
bb31a8faa270beafcc51a65880c5564c6b718bd6,0.01,0,0
eeacf1477b4460e2dbc37c9164bb46a65ab8f084,0.0,1,CWE-404
15ff510bbfd7170fa5af8924fe0503f4d116e7d2,0.01,0,0
f4a3799cc45cb986d5920403b3e0471678fee020,0.0,0,0
0469c7471e29d4089ed7f09aef88c47a8e8c7f49,0.0,0,0
c2df780a97d9913eb20a55d4caad95c29d688976,0.01,0,0
85c748f9ff3db4a7796472f90d4d80e9987b7922,0.0,0,0
6d1c31540fa9453e6e31d4008c3b5ed18f7532ae,0.0,0,0
52501a330b7c29d19cde32fa0bbd6bb11ae9d27e,0.03,0,0
d803930448476c3a6c50904b1cfb5ef20433652f,0.0,1,CWE-502
20f02d66f042f2b6a929519fd9ee62f77013ccaa,0.17,0,0
67086e32b56481531ab1292b284e074b1a8d764c,0.0,0,0
0c56a64829b9fca0a4031dc97f4fadff3291b227,0.0,1,CWE-521
daf7b53a3c93e99ce66837e908984148fb9f11ee,0.0,0,0
fccff339cab5aa66f2554e0188b83f980683490b,0.01,0,0
20b6d85ab2b9cfa4cd29d2422d69c3e3f4db0a41,0.0,0,0
465f2fedd262cbdcbfc92c181660cf85e5029515,0.0,0,0
a8732d74cb8e72f0c6366015687f1e649f60be87,0.0,0,0
5808a0d0f5ea0399d4a2a22285f78c66f302c173,0.0,0,0
265717d27117a722b2b3ccc5f38de722c3a79070,0.0,0,0
3e56c5b221363bdb59f5442768d223345363964d,0.01,0,0
3a923129534b007c2e24176a8655dec74eca9c46,0.0,0,0
86f4e260262aad7524cd6a097592530fc818d3d4,0.0,0,0
c38420897fe46b95accfcf17e0fa3c24bb3dc2c4,0.0,0,0
7bad74d57c81b08218cc564af3a78427e12bf3ac,0.0,0,0
08d4b7eb7dac5d1c4d270f60d421a20e5df3c39a,0.0,0,0
48589d36edda9cb80be37a3bbdcf4e055c12292f,0.0,0,0
a3a51d6ec38a8c2fd88e7c64c2f21632e55cbbdf,0.0,1,CWE-89
6bad2dbd7964a2e465ff4829022acf1e6c34062d,0.0,0,0
9b6fac11da470274d4b93d46ef66527aa1824179,0.0,0,0
3860b2ecfc96251455091739b92217e4f01b96c2,0.0,0,0
aae235b6ba92662a6fb7b459614f7ee2e290ae17,0.0,1,CWE-94
fd1dff4b418e28302018f37371dd515150f23534,0.0,0,0
ef4bd8d6c0820ba96c37aae5857accad87ed9a90,0.0,0,0
9ef2e93f9b1888c7d0deb4a105149138e6ad2e98,0.0,0,0
27e462f1b0c8d6295c745611e36beb5774de6688,0.0,0,0
c335b7f1f7de3b49cb886c3ae12a0384e293832f,0.0,0,0
358103b4a651ab3f392f088d86cd30469dccce2e,0.0,0,0
6f009ea9848a473578ccdebc0dc1ccf50debc047,0.0,0,0
74fbeea0d52f78e2a8a438693217cb41e95c90f4,0.0,1,CWE-89
a54ff473df579dffbf70eec637d54e48370b5bdc,0.01,0,0
a43da7a4ff7a04591e0b2f2f666de7b83d797b20,0.0,0,0
d500b59a825f6a58f2abf7b04eb1992d81e45d58,0.0,0,0
2b049e933a8d017fa667e69b5b0ec4437eb8d68c,0.01,0,0
aefceaf453024ef4cf8a0f93c4b1edf6c6f748bf,0.0,0,0
d52cea6e987f9469bec69bf919e1616d46f7ac4e,0.01,0,0
fd00e14adb11ee1ec4f39e01ce25041c7f4316b5,0.0,0,0
6e9373b5f4c9d945ec323a7357358ca51d4dfbf7,0.0,0,0
99baac21e4585f4258f919502c6e23f1e5edc98c,0.0,0,0
841f636dc075a306cd048e7f954b8cba5fa6960c,0.0,1,CWE-79
e376242d28e08591af229674a2816ac6f4bb8fdf,0.0,0,0
6f79e06b35b26a1beda6f6dc4dd02588887597e9,0.0,0,0
fcef00db1a196864e411a60c07517702f2b4fa0f,0.0,0,0
c6baa4046ac48d1cc39a9c8e1c037d3679f64e1e,0.0,0,0
975ace4eca4990bc1948d3a7a890de7f60e7e540,0.0,0,0
f10cfdeaac1f34caaef8bda02667ddaa31eecf16,0.0,0,0
fc48b5c825352f519538ed26f2caa8aeca8b9ba0,0.0,0,0
d064591266634a8ff55b645181167b8626c793c9,0.0,0,0
69ea985d4c3ce1901a7b0a69f9e6c899cb762887,0.0,0,0
0b6e81d1658e2aa6b3acc942088c529fee5aa62e,0.0,1,CWE-94
f3ba62653815b2f7991103cdbea1ac155c8c916a,0.01,0,0
f5154d2aac3e6a32a1b13dec23a701a087850cdc,0.0,1,CWE-20
74040ddecb6e25ae81a2a38acc10950d4529bb8d,0.0,0,0
9f5a60c1fe576f82bcd5c7998b2ca2b0d60e8e4f,0.03,0,0
9a7565403758f65c07fe3705e966381d9cfd35b6,0.0,0,0
31c39e7840893f1bfdcbe4f813b20d1d7e69ec3e,0.0,0,0
32ab57cbb4877ce7e6b4eb3f9b3cfbb0ff7cd10b,0.0,0,0
63936d9ff83950d583a9588e35ecc04cffb43f76,0.01,0,0
0a8807b4a838ec6e6a84b2a28781e821ede90480,0.0,0,0
f5ba85daddfc2da6a8dab6038269e02c0695be44,0.01,0,0
6ed117b32c40992d3211b65cfe1b9aec23652a7d,0.64,1,CWE-120
9d8533368f55e1f6a0ea30d6492b26399b030066,0.0,0,0
ac5ceb45facf3a8b422eda551ddc284e8bf94fa1,0.0,0,0
726ad13c4e720daeda5f56326aebcd27b4615d6c,0.0,0,0
d357dd51cbea662792b0816f441718b7fb66bd49,0.01,0,0
91a84a5247857d18b211f45129cf39b6788f0022,0.0,0,0
ac9f45877649038f7e1e983b1c56a0e3de7787c1,0.0,1,CWE-275
2f9cba2ad01a6dda48d19da475fea72ca3637104,0.01,1,CWE-275
1302aa6b50bd7e3b1ff66390457c0ce8abcf0006,0.0,0,0
e8beeecf3e1172180fbac6ce22e67f8a8a5e0fa4,0.0,0,0
79f9faeec84fbcb704b45811b9851148ab1cb20b,0.0,0,0
3ecbea6a0999cdd7caaac2871e1d198294dc494a,0.0,0,0
4757a3475191b84954f8fa15202de44c8dbb5ea3,0.0,0,0
70213445fe3add019f2cff2669fd2439581922f1,0.01,0,0
bedd4b1993ecb7228f8e5d6673e25d4482bd302b,0.0,0,0
c364f5f6fa72d25e6462cf7e0bb62d8c530e4266,0.0,0,0
cb2f57c0cdbe64ec565e491ebfe73b3c653a9aec,0.0,1,CWE-89
3b1ab5a3a0a10798ea9a1547b6cb50182edaeb5b,0.0,0,0
8a93543419300bd78e189429e003c8b17c1b983a,0.0,0,0
d608a27d9e28d24ab56acc4ea6bfb13b2802035c,0.0,0,0
d4dfd983e32b32b633aaa9edec422cc30419c6f7,0.0,0,0
5310a4e616f9f0268048c6a8c4dec4cf2c493bb8,0.0,0,0
adbd77f6d7cc4efb7b4bde483036fab8e48ce870,0.0,0,0
6db8697a396c101ce67a8ab7a030aa233b1f7ecf,0.0,0,0
d2607fa053441827446b57c17a3605840d638f15,0.0,0,0
44be6fdf1056b685eb79e53e42bd2d321b085cfc,0.0,0,0
c7d36dcecc08a29825175f65c4ee873ff3177a23,0.0,0,0
d40c8533a5b8ca1887f81ae1c81136f3c40a8488,0.0,0,0
7d1898ebcc2fcd271ffe58bbebab7b52a2692288,0.02,0,0
55711e6fd0528f2cb17f1ce64c8da3f92bba14a4,0.0,0,0
8f08957674c2015fad72ea240bbff4564b83d518,0.0,0,0
0b4233f5a4a181a6dcb7c511cd2663e500e659a4,0.0,1,CWE-94
7eab7680ee61c64b2ae7acd9dd199ab6734f3d1f,0.01,0,0
eff674a514bd3f59e0cae9b843e0665b576a5ed8,0.0,0,0
a0a3a94912dc0eed52fe9dce403065760c380030,0.0,0,0
6c71ea543a0f0132edbe40854b0e31bf9507af5b,0.0,0,0
fdfbcbdd148765ba0fa5093d7feb944685a3e8c2,0.0,0,0
5051f76883897ea3d3d034c92e7b84236da2ec57,0.0,0,0
c6d14bfd5f16a103181c04614492be03e137d1a4,0.0,0,0
512d811719fc955f574090af4c3586a9aba46fa7,0.01,1,CWE-79
5c53bd980b526d1cc5faa795097ba64645a2de34,0.01,0,0
13a1d1ace82bf5999bed8e2382c6ebaae40f5953,0.0,1,CWE-264
ca1bbc1a20837f76a2b637072d63da2d03985fff,0.02,0,0
b536880c45722777df5ebe62897a6efcef757945,0.01,0,0
87d8b61356108835f5e91c0fb32b830ec585978c,0.0,0,0
376609cc6c03c2ffc8c323d804d27f95346cac08,0.0,0,0
47a4b238ad3e4e3244711e8d7e8e15a8392c4c78,0.0,0,0
9287563e86a5b2007fb67f68c075a87a93825861,0.0,0,0
8893f7ab233198baa4c6e99071d2f854e4cc6815,0.0,0,0
e17b9ccec18b9efaacb370ff715c19b09f1b4ea0,0.0,0,0
ac44deaf00ad24fd18b9d74de4a23d98a2b75c8d,0.0,0,0
8349c02e86310d0263b97a26fefd24ab83571ae8,0.0,0,0
a76085bda883c2104afb33ab0334eca190927362,0.02,0,0
dbef0c1c4c5f8ce5d1f5bd8cee092a7afb4ac21b,0.0,0,0
d7930d7f820e5dd6b07b823f155aeb943b525e16,0.0,1,CWE-259
3831043eff9ed412428150537374facb609e5b33,0.0,0,0
120ded695d10d9dcceb1b72dd221eb47193c7b91,0.0,0,0
482e6693b436e2de31a7c20d03fc73398b04767f,0.0,1,CWE-521
77f3612e2bd930b27dcab63fdcca1d7091cb948d,0.0,0,0
ffce2946c7f59ad14ffeeef16a82bf7f04e8cd9c,0.0,0,0
f560f75a17348b67c7ade9c94ec0e5486cfb9780,0.0,0,0
a6d40689ecfb5246c67feee3b8aa5698bb062e90,0.0,0,0
b385ca63060c3c88e47579f31dc458c3bafc5b28,0.0,1,CWE-290
a23bd00f9d810c28d9e83ce1d7cf53968375937d,0.0,0,0
f3af89d1aaaf2d2ef3bc6afe5eadb7127c51fe12,0.0,0,0
e33e94f92298c96e0928cefab00ea5bae0a1cd19,0.0,0,0
00baddbb938a91c8677a81903a0bb254399e107f,0.0,0,0
eeac390eecf7de24a110dc84e77e1190f42c5305,0.0,0,0
0a40b23cb86d41b27aea67c648e35cd420d39674,0.0,0,0
cb43a0b5a09826472aef2d8f33881dd0f3c7911f,0.0,0,0
4fd39122e51c3c44fcb72fb9b732d5008efda399,0.0,0,0
73333ebb98ae34028f1003c8663cbc5e7f1b51bc,0.0,0,0
5f478eb0fb2b22204d501b6721c6fe9dc1f3ebba,0.0,0,0
dd57f485f9b237714510a89832eba9979b8dc964,0.0,0,0
a1f6347328f5ba1c64dd01ec2e9615e39be9301b,0.0,0,0
aff96597363766402ada4291d31a7e84b22fb1e0,0.0,0,0
311ba8dc4416467947eff2ab327854f124226309,0.0,0,0
86ae7404824ed9d79ffc6aa36294684e83ef9c82,0.0,0,0
cc5d0e04ee313d0ceee5d8e4e697142eaf240dca,0.01,1,CWE-20
a55b00bdbc00b1632e551cf71bce72137e683c12,0.0,0,0
5ba6e2919b9e18a051e5bdd6c21f52ee4976513f,0.0,0,0
bd87a9ffbf286f802c171f92b87b5f4edfcdfeb7,0.0,0,0
60453483b5c26447df95a8a80712e809094cb2a2,0.0,0,0
286405167e815adc4ae0132214246a350b0208bc,0.01,0,0
c9c31b9245e5c9962367b5bd6d2a3641886d0e62,0.68,1,CWE-120
73cc84a132a08a02253ae168600fc4d16cd400d8,0.0,1,CWE-79
4c35574bb785ce44d72db5483541c9da2d885705,0.01,0,0
e8442e4ffcecf3e290c7e26c44e4aa313e016f9a,0.0,0,0
512345be2549308b8ae8e85a3ff7f6d56a38e5f6,0.01,0,0
e26dc8e3d54a414ba9dc85f54e13112617e32556,0.0,0,0
dbde4726889a19af0a718fe9c5542f39c81acbd3,0.0,0,0
06480704238105bebf696e1f0f49b11c65a30b6f,0.04,0,0
b08898fb299ad173167631bd4aa9c95458d76f0e,0.0,1,CWE-639
ebd83bfbae31809a4525e953c8512aad797c38ad,0.0,1,CWE-89
4ff1a5266685f4a687a9f91b531c2f979b96db22,0.01,1,CWE-922
aa95fe54f45cbd518a1d53bf9eda5cf17acc37f4,0.0,0,0
24c07e50551f73f565295db22478464ca9adc32e,0.0,0,0
e32479645ce649b444ba5c6e7151304306a09654,0.01,0,0
65c66af6609f0e76617184b40efea8eea1aae505,0.02,0,0
7ea7074ba1d860e4746bdc513d8deb8a2d408b8d,0.0,0,0
1648d6e283aba943fa7eed786d6bf5fac276618a,0.0,0,0
7bb5d6ade6d8afbcad72a871f712370ffae457c6,0.0,0,0
cd330c4bc5ae3e2e89a5c02a031ffd90292e94f1,0.0,0,0
4d47f84a1ff1d105ff8b0d171c750350a4192996,0.0,0,0
01d901e470d9e035a3bd78e77b9438a4cc0da785,0.0,1,CWE-521
15a39e7025e0ed4e31664c499894006e41582068,0.0,0,0
f41fd10d90fb5202f4c05f8842b4a4f25afd51d0,0.0,0,0
014efdd7ea3c6756d215b9fe51bdbb8ee8bd549b,0.0,0,0
307b7543ea1e73ab04e062bdbe4b5bb409eaba3a,0.0,1,CWE-22
1057c2c39f5df45c36c0fc4d78dc9d3b91f78bc6,0.01,1,CWE-79
48120ea5e3648a581ec8011594641178d85b17c4,0.0,0,0
0b58ffe0c9213aa9398c4db3bee8945bae5b7430,0.0,1,CWE-502
819a7ae9fc7721f675757c0925821f91b20dfc8f,0.0,0,0
1df8c1ad4056307f860929d4a89188d4d3eeb4b2,0.02,0,0
4ed0347a25816f247962321cb7b0a8c104c2550e,0.0,0,0
2e71263b80fec7ad977e098004fef7d122169d40,0.0,0,0
421acbc251a016b98797a06103374b48b30f943a,0.01,0,0
b78c016649d13c48429c132e56314117f8f3d9d7,0.0,0,0
0ea3db080a7069c4b023dc848accdb4aaf668859,0.0,1,CWE-539
2b7774ae49b73baccc43aff9c532443412fb51e3,0.0,0,0
76e91e7238cdc5662bc818e2a48d466283840d23,0.0,0,0
03b458e0e2c2695bcaf644d634516b52ad4335c3,0.0,0,0
edec47cfef96209987cb7922286cb384916aae02,0.01,0,0
d0dba67fb703e21f1d9be2957d337544bd4308ee,0.0,0,0
fb4f568b1e090c884eb63c3419322b558a38138e,0.0,0,0
6ed91157093c60e26bf0215b752f07af52935afc,0.01,1,CWE-94
b893410be304ddcea0bd43f537a13e8b18d37cf2,0.0,1,CWE-22
3618a128a603e620ffa59614f7cc4fe16facc40b,0.0,0,0
c29b111e7d87c2324ff71c80653dd8da168c13b9,0.0,0,0
4928cd6de6b4211a79f98c8dc39115be1e815c2b,0.0,0,0
c557a7ac3278425db7b27419524ccc33e83dcdb5,0.0,1,CWE-732
e3128b38623eef2fa8d6e7ae934d3bd08c7e973e,0.0,0,0
7d0effeacbb50b12bfc24df7614d7cf5c8686f51,0.0,0,0
853a97530e0aabfd1474b1679e3dc8be978e5ef8,0.0,0,0
e60cbc5ceaa518d630ab8f35a7d05cee1c752648,0.0,0,0
64dfe45db61356a25d86f37c3dcf562070e78d2b,0.0,0,0
d855d23b56a5d67a7727dc275a86aaba290d7c55,0.0,0,0
1197cbb9eda1dc82e2fa1815ca62bc3de158353e,0.0,0,0
49dc9fa928d77807c53bdc2898db7fb515fe5eb3,0.0,0,0
dbf37d6d0eccc01e6f5574a01eae64bb54a491ba,0.0,0,0
fbd729506628b62b7867353701325eb709f5ded0,0.0,0,0
fb2a1748355161e050e9f49f1ea9a0ae707a148b,0.0,0,0
9722324e65a017ea0ce39236a2f87c649bb7c39d,0.04,0,0
f461bcf12cab094245341b66ff69d3556c17f4bb,0.0,0,0
39ea78379826fa98e8dc8c0d2b07e2c17cd68380,0.0,0,0
305d25ed8a18bbe1fa59c4ec735de6a05ef27f45,0.0,0,0
9a92bf1bffad15ede5ac97d1f1705c3e2c249a98,0.0,0,0
3051bf2afab7ac8b7b9c64e68755d1addd2fb8ff,0.01,0,0
30639e79d3370243ee5ef3a029204a4c71e15856,0.0,0,0
334e8dad7a109d15cb20b090131374ae98682a50,0.0,0,0
c85c5e1a5327379306f4c3f8248ace740c64c338,0.0,0,0
6b1e5fa4873ff2f7741f996961f26ab9818ee190,0.0,0,0
e9a5932d04f6b7dd25b39a8ff9dc162d64a78c22,0.0,0,0
7cdd248799070ed212e830037904687072bedef1,0.01,0,0
25f44b041c421e1f097fa7f8effddeb322cf7777,0.03,0,0
299f5ff3b5f2a5a9b5666e36a6a01fc430de9198,0.0,0,0
662be40c62339ab645113c930ce689466f028938,0.01,0,0
7b676cc8c60823570e283fbe325b263670c6ccc2,0.0,1,CWE-732
edfb6168e9d3c7d3b0befc6977c2256c095a6690,0.01,1,CWE-200
7785dd00cd37df9c3296b36db4424ce4c8616657,0.0,0,0
93738efe162a1646a98d0c9b649d5cafedabf1ea,0.0,0,0
4a9121f0a4e67ec702975c1db2d8dd1c2c3ee726,0.0,0,0
38ff1edb52f737d490126728e3d5ba2b8d2f3ba0,0.0,0,0
c4234718917924ac696f66dc71ef2b7b4e6e68cc,0.01,0,0
d759ac366ab4eaa6e036f61ee4c9de10eec2a785,0.0,1,CWE-22
00433bad41bfa492f2e204675d42061314028ff2,0.0,0,0
63ab5ea13b671cb60dd4b7cfde2bcae9d14c5a60,0.01,0,0
09495e4301ea5805b51c8128f99587de64a20b6c,0.02,0,0
083a83f22fd10401b06a2f1822e29cc6b324e520,0.0,0,0
6c6fce572fb8f583f14d898e54fd7d25ae91cf56,0.01,0,0
2cf5b43bcb392af5f056250560d5711b8ba802c4,0.0,0,0
4606b73b11c70968feba67817eab2f4dff7dc2c6,0.0,0,0
c8dd887d3c415bfeaabf12e719353b00d5d2e700,0.0,0,0
4c8bb95921e9ac01b9dd0c3abbaf6514ce88af92,0.0,0,0
fff2e89f11dd9b9b45e9212bc543154ca3d028a1,0.0,0,0
67d3afa73f4cdb8a6c473f911c8af800121e0a49,0.0,1,CWE-259
e2d1eace00a80c4b53998397d38ea4e08c5d47f0,0.0,1,CWE-639
32a71333d4dff782fbf6be8b48e04e1aa1e0450b,0.0,0,0
71329965273d65d6de1bc34c6b314515d52ae49a,0.0,0,0
dbd928874873f400774f9b449bbbfac65e533448,0.01,0,0
bc22a0e2ea03b75b51a1f722f93821744b5b5ff1,0.01,0,0
d7ebcd43804891434c167ab4f1487aac65399548,0.0,0,0
cc232ba4549b1c47b5e4c944e6040e11563bafad,0.0,0,0
d8adf68cd6b7c934f12e7db14ddfc33b8cdd5797,0.0,0,0
d56ee38d444fb9a4bc0fbf7f699eaf675e019591,0.01,0,0
e6c2a198b3b5acab59a43a2e2c49bf758c089c7a,0.0,0,0
47422549da431cf9546a148d916d162e196fcd44,0.0,0,0
